435,ancestral,"adj.祖先的,祖传的",[æn'sestrəl]
436,ancestry,"n.祖先,家系,门第",['ænsestri]
437,ancillary,"adj.补助的,副的",['ænsiləri]
438,anecdotal,"adj.逸话的,多逸事趣闻的,轶事一样的",[ænik'dəutl]
439,anecdote,"n.轶事,奇闻",['ænikdəut]
440,anemic,"adj.贫血的,患贫血症的",[ə'niːmik]
441,anesthesia,"n.麻醉,麻痹",[ænis'θiːziə]
442,anesthetic,"n.麻醉剂,麻药adj.麻醉的",[ænəs'θetik]
443,anew,"adv.重新,再",[ə'njuː]
444,angelic,"adj.天使的,似天使的",[æn'dʒelik]
445,anguish,"n.苦闷,痛苦vt.使极苦闷vi.感到痛苦",['æŋgwiʃ]
446,angular,"adj.有角的,消瘦的,有尖角的,生硬的",['æŋgjulə]
447,animate,"v.使有生气,赋予生命adj.有生命的",['ænimeit]
448,animosity,"n.仇恨,憎恶,敌意",[æni'mɔsiti]
449,animus,"n.敌意,意图",['æniməs]
450,annals,"n.纪年表,年鉴,年报",['ænəlz]
451,annex,"n.附属物,裙房附属建筑物vt.并吞,附加,盖",[ə'neks]
452,annihilate,"v.消灭,废止",[ə'naiəleit]
453,annihilation,"n.歼灭,灭绝",[ənaiə'leiʃən]
454,anniversary,n.周年纪念,"[,æni'vəːsəri]"
455,annotate,"v.注解,注释",['ænəuteit]
456,announcer,"n.广播员,告知者",[ə'naunsə]
457,annoy,"v.使苦恼,骚扰",[ə'nɔi]
458,annoyance,"n.烦恼,可厌之事",[ə'nɔiəns]
459,annually,"adv.一年一次,每年",['ænjuəli]
460,annuity,"n.年金,养老金,年金领受权",[ə'njuːiti]
461,annul,"vt.废除,宣告无效,取消",[ə'nʌl]
462,anoint,"vt.涂以油或软膏,施以涂油礼",[ə'nɔint]
463,anomalous,"adj.不规则的,反常的",[ə'namələs]
464,anomaly,"n.不规则,异常的人或物",[ə'nɔməli]
465,anonymity,"n.匿名,笔者不明",[ænə'nimiti]
466,anonymous,"adj.作者不详的,无名的n.无记录",[ə'nɔniməs]
467,antagonism,"n.反对,敌对,敌意",[æn'tægənizm]
468,antagonist,"n.敌手,对手",[æn'tægənist]
469,antagonistic,"adj.反对的,敌对的",[æntægə'nistik]
470,antagonize,"vt.使成敌人,敌对,反对vi.引起反抗",[æn'tægənaiz]
471,antarctic,"adj.南极的,南极地带的n.南极圈",[ænt'αːktik]
472,antecede,vt.在…之前;居…之先;(地位上)高于,['ænti'siːd]
473,antecedent,"n.前情,先行词adj.在前的,居先的",[æntə'siːdnt]
474,antedate,"v.在时间上领先,较…早发生",['ænti'deit]
475,antediluvian,"adj.大洪水前的,上古的,古风的n.很老的人,老古董",['æntidi'luːviən]
476,antenna,"n.天线,触须,触角",[æn'tenə]
477,anthem,"n.圣歌,赞美诗",['ænθəm]
478,anthill,"n.蚁丘,蚂蚁的塔,人群密集的地方",['ænthil]
479,anthology,"n.诗选,文选",[æn'θɔlədʒi]
480,anthropocentric,adj.以人类为中心的,[ænθrəpəu'sentrik]
481,anthropocentrism,n.人类中心论,['ænrəupəu'sentrizəm]
482,anthropoid,n.类人猿adj.似人类的,['ænθrəpɔid]
483,anthropological,"adj.人类学的,人类学上的",[ænθrəpə'lɔdʒikl]
484,anthropologist,n.人类学家,[ænθrə'pɔlədʒist]
485,anthropology,n.人类学,[ænθrə'pɔlədʒi]
486,anthropomorphic,adj.神人同形同性论的,[ænθrəpə'mɔːfik]
487,anthropomorphize,"v.赋予人性,人格化",['ænrəupəu'mɔːfaiz]
488,antibiotic,n.抗生素adj.抗生的,[æntibai'ɔtik]
489,antibody,n.抗体,['æntibɔdi]
490,antic,n.滑稽动作adj.小丑的,['æntik]
491,anticipate,"v.预期,占先,提前使用",[æn'tisipeit]
492,anticipation,"n.预期,预料",[æn'tisi'peiʃən]
493,anticipatory,"adj.⑴预想,预期的⑵占先的,先发制人的",[æn'tisipeitəri]
494,anticlimax,"n.渐降法,虎头蛇尾",[ænti'klaimæks]
495,anticoagulant,n.抗凝固剂,[æntikəu'ægjulənt]
496,antidepressant,adj.抗抑郁的抗抑郁剂,['æntidi'presənt]
497,antidote,"n.解毒剂,解药",['æntidəut]
498,antigravity,n.无重量,[ænti'græviti]
499,antimatter,n.反物质,['æntimætə]
500,antipathy,"n.憎恶,反感",[æn'tipəθi]
501,antipode,n.正相反的事物,['æntipəud]
502,antiquarian,"n.古物研究者,收集古物者adj.古物研究者",[ænti'kweriən]
503,antiquate,"v.使古旧,废弃",['æntikwit]
504,antique,"n.古董,古物adj.旧式的,过时的",[æn'tiːk]
505,antiquity,"n.古老,古代,古代的遗物",[æn'tikwiti]
506,antiseptic,"n.杀菌剂,防腐剂adj.杀菌的,防腐的",[ænti'septik]
507,antislavery,n.反对奴隶制度adj.反对奴隶制度的,[ænti'sleivəri]
508,antisocial,"adj.非社交的,不擅社交的,反社会的",[ænti'səuʃəl]
509,antithesis,"n.对照,正相反,对比法",[æn'tiθisis]
510,anxiety,"n.焦虑,忧虑,焦虑的事",[æŋg'zaiəti]
511,anxious,"adj.忧虑的,热心的,渴望的",['æŋkʃəs]
512,anxiously,"adv.忧虑地,不安地",['æŋkʃəsli]
513,apart,"adv.分别地,分开的",[ə'paːt]
514,apartheid,n.种族隔离,"[ə'paːtheit,-hait]"
515,apathetic,"adj.缺乏感情的,缺乏兴趣的,无动于衷的",[æpə'θetik]
516,apathy,"n.缺乏感情或兴趣,冷漠",['æpəθi]
517,ape,n.猿,[eip]
518,aperture,"n.孔,穴,孔径,光圈",['æpətjuə]
519,apex,"n.顶,峰,绝顶",['eipeks]
520,aphasia,n.失语症,[ə'feizjiə]
521,aphorism,"n.格言,警语",['æfərizəm]
522,apiary,"n.养蜂场,蜂房",['eipjəri]
523,apiece,"adv.每人,每个,各",[ə'piːs]
524,aplenty,adj.丰富的adv.丰富地,[ə'plenti]
525,aplomb,"n.沉着,泰然自若,垂直",['æplɔːŋ]
526,apocalypse,"n.启示,天启",[ə'pɔkəlips]
527,apogee,"n.最高点,顶点,远地点",['æpədʒiː]
528,apolitical,adj.不关心政治的,[æpə'litikl]
529,apologetic,"adj.道歉的,认错的,辩护的",[əpɔlə'dʒetik]
530,apologist,"n.辩护者,辩证者,护教论者",[ə'pɔlədʒist]
531,apotheosis,"n.尊为神,封神,神化",[ə'pɔθi'əusis]
532,appall,"v.使胆寒,使惊骇",[ə'pɔːl]
533,apparatus,"n.装置,器具,器官","[,æpə'reitəs]"
534,apparel,"n.衣服,装具v.使穿衣,装饰",[ə'pærəl]
535,apparent,"adj.显然的,外观上的",[ə'pærənt]
536,apparition,"n.鬼,幽灵,幻影",['æpə'riʃən]
537,appeal,"n.恳求,上诉,吸引力vi.求助,诉请,要求",[ə'piːl]
538,appear,"v.出现,显得,来到",[ə'piə]
539,appearance,"n.外表,出现,登台n.外观,版面",[ə'piərəns]
540,appease,"v.安抚,缓和,平息,满足",[ə'piːz]
541,appellation,"n.名称,称呼",[æpə'leiʃən]
542,append,"vt.附加,添加,悬挂",[ə'pend]
543,appendix,"n.附录,盲肠",[ə'pendiks]
544,appetite,"n.食欲,欲望,爱好",['æpitait]
545,applaud,"v.拍手喝彩,称赞,赞同",[ə'plɔːd]
546,applause,"n.鼓掌,喝彩,赞许",[ə'plɔːz]
547,appliance,"n.器械,用具,应用",[ə'plaiəns]
548,applicant,"n.申请者,请求者",['æplikənt]
549,application,"n.应用,申请,志愿书n.应用程序",['æpli'keiʃən]
550,appointment,"n.约会,指定",[ə'pɔintmənt]
551,apportion,"v.分配,分摊,分派",[ə'pɔːʃən]
552,apportionment,"n.分配,分摊,分派",[ə'pɔːʃənmənt]
553,apposite,"adj.适当的,合适的,并列的",['æpəzit]
554,apposition,"n.并置,同格",[æpə'ziʃən]
555,appraisal,"n.评价,估价,鉴定",[ə'preizl]
556,appraise,"v.评价,估价,鉴定",[ə'preiz]
557,appreciable,"adj.可感知的,可评估的",[ə'priːʃəbl]
558,appreciate,"v.赏识,感激,欣赏vi.增值,涨价",[ə'priːʃieit]
559,appreciation,"n.赏识,鉴识,感激",[ə'priːʃi'eiʃən]
560,appreciative,"adj.有鉴识力的,感激的",[ə'priːʃjətiv]
561,apprehend,"v.理解,忧虑,逮捕v.理解",['æpri'hend]
562,apprehension,"n.理解,忧惧,逮捕",['æpri'henʃən]
563,apprehensive,"adj.惴惴不安的,敏悟的,有知觉的",['æpri'hensiv]
564,apprentice,"n.学徒,生手v.使做学徒",[ə'prentis]
565,apprenticeship,"n.学徒的身份,学徒的年限",[ə'prentisʃip]
566,apprise,vt.通知,[ə'praiz]
567,approach,"n.接近,门径v.接近,动手处理,靠近",[ə'prəutʃ]
568,approachable,"adj.可接近的,易接近的,亲切的",[ə'prəutʃəbl]
569,approbation,"n.认可,嘉许",[æprə'beiʃən]
570,appropriate,adj.适当的,[ə'prəupriit]
571,appropriation,"n.拨用,挪用,拨款",[ə'prəupri'eiʃən]
572,approval,"n.赞成,承认",[ə'pruːvəl]
573,approve,"v.赞同,核准,证实v.赞许",[ə'pruːv]
574,approvingly,"adv.赞许地,满意地",[əp'ruːviŋli]
575,approximate,"adj.大约的,近似的vt.接近,约等于",[ə'prɔksimit]
576,approximately,"adv.大约,大致,近乎",[ə'prɔksimitli]
577,approximation,n.近似值,[ə'prɔksi'meiʃən]
578,apropos,"adv.适当地,顺便地",['æprəpəu]
579,apt,"adj.倾向于的,易于的,恰当的,聪明的",[æpt]
580,aptitude,"n.资质,才能,自然倾向",['æptitjuːd]
581,aptly,"adv.适当地,适宜地",['æptli]
582,aptness,"n.适合性,倾向,才能",['æptnis]
583,aquarium,"n.水族馆,养鱼池,玻璃缸",[ə'kwεriəm]
584,aquatic,"n.水生动物,水草adj.水生的,水中的",[ə'kwætik]
585,aquiline,"adj.鹰的,似鹰的,弯曲的",['ækwəlain]
586,arable,"adj.适于耕种的,可耕的",['ærəbl]
587,arbiter,"n.仲裁人,裁决者,公断人",['αːbitə]
588,arbitrary,"adj.任意的,恣意的,专制的",['aːbitrəri]
589,arbitrate,"v.仲裁,公断v.仲裁",['aːbitreit]
590,arbitration,"n.仲裁,公断",['aːbi'treiʃən]
591,arbitrator,"n.仲裁人,公断者",['αːbitreitə]
592,arboreal,"adj.树的,乔木的,栖于树木的",[αː'bəuriəl]
593,arboretum,"n.树园,植物园",[αːbə'riːtəm]
594,arc,"n.弧,弧形,弓形,弧形物",[aːk]
595,arcade,"n.拱廊,有拱廊的街道",[aː'keid]
596,arcane,"adj.神秘的,不可思议的",[αː'kein]
597,arch,"n.拱门,弓形,脚弓vi.成弓形adj.主要的,狡猾的",[aːtʃ]
598,archaeological,"adj.考古学的,考古学上的",[αːkiə'lɔdʒikl]
599,archaeologist,n.考古学家,['aːkiə'lɔdʒist]
600,archaeology,n.考古学,['aːki'ɔlədʒi]
601,archaic,"adj.已废的,古老的,古代的",[aː'keik]
602,archbishop,n.大教主,['aːtʃ'biʃəp]
603,archer,"n.射手,弓术家",['aːtʃə]
604,archery,n.箭术,['αːtʃri]
605,archetypal,adj.原型的,['αːkitaipl]
606,archetype,n.原型,['αːtʃ'taip]
607,archipelago,"n.群岛,多岛海",[aːki'peligəu]
608,architect,"n.建筑师,设计者,造物主",['aːkitekt]
609,architectural,"adj.建筑的,建筑学的,建筑术的",['aːki'tektʃərəl]
610,architecture,"n.建筑学,建筑",['aːkitektʃə]
611,archive,v.存档n.档案文件,['aːkaiv]
612,arctic,"adj.北极的,极寒的n.北极圈,北极地方",['aːktik]
613,ardent,"adj.热心的,激烈的,燃烧般的",['aːdənt]
614,ardor,"n.热心,热情",['ardə]
615,arduous,"adj.费力的,辛勤的,险峻的",['aːdjuəs]
616,arena,"n.竞技场,舞台",[ə'riːnə]
617,arguably,"adv.可以论证,大概",['aːgjuəbli]
618,argument,"n.争论,引数,要旨",['aːgjuːmənt]
619,argumentative,"adj.好辩的,爱穷根究理的,争论的",[αːgju'mεəntətiv]
620,aria,"n.抒情调,独唱曲,咏叹调,唱腔",['αːiə]
621,arid,"adj.干燥的,不毛的",['ærid]
622,arise,"v.发生,出现,站立",[ə'raiz]
623,aristocracy,"n.贵族,贵族社会,高级知识分子",['æris'tɔkrəsi]
624,aristocrat,n.贵族,['æristəkræt]
625,aristocratic,"adj.贵族的,贵族政治的,贵族气派的",['æristə'krætik]
626,armor,"n.盔甲,装甲v.装甲",['αːmə]
627,aroma,"n.浓香,香气",[ə'rəumə]
628,aromatic,adj.芬芳的,['ærəu'mætik]
629,arousal,"n.觉醒,激励",[ə'rauzl]
630,arouse,"v.唤醒,鼓励,引起v.睡醒",[ə'rauz]
631,arraign,"vt.提讯,传问,责难",[ə'rein]
632,arrange,"v.安排,排列,协商",[ə'reindʒ]
633,array,"n.排列,衣服,大批vt.部署,穿着,排列",[ə'rei]
634,arrears,"n.到期未付款,欠账",[ə'riəz]
635,arrogance,"n.傲慢态度,自大",['ærəgəns]
636,arrogant,"adj.傲慢的,自大的",['ærəgənt]
637,arroyo,"n.枯干的河道,峡谷",[ə'rɔiəu]
638,arsenal,"n.兵工厂,军械库",['aːsinl]
639,artery,"n.动脉,主流,干道",['aːtəri]
640,artful,"adj.巧妙的,狡猾的",['αːtful]
641,arthritis,n.关节炎,[αː'θraitis]
642,articulate,"adj.有关节的,发音清晰的vt.接合,明白地说",[aː'tikjulit]
643,articulation,"n.关节,接合,清晰发音",[αːtikjə'leiʃən]
644,artifact,n.人造物品,['αːtifækt]
645,artifice,"n.技巧,巧妙,诡计",['αːtəfis]
646,artificial,"adj.人造的,虚伪的,武断的",['aːti'fiʃəl]
647,artificiality,"n.不自然,不自然之物,人造物",[αːtifiʃi'æliti]
648,artificially,"adv.人工地,人为地,不自然地",['aːti'fiʃəli]
649,artisan,"n.工匠,技工",['aːti'zæn]
650,artistic,"adj.艺术的,风雅的",[aː'tistik]
651,artistically,"adv.有艺术地,在艺术上",[αː'tistikli]
652,artistry,n.艺术之性质,['αːtistri]
653,artless,adj.无虚饰,['αːtlis]
654,artwork,"n.艺术品,美术品",['αːtwəːk]
655,ascend,"v.上升,追溯,登高v.攀登",[ə'send]
656,ascendancy,"n.优势,优越,权势",[ə'sendənsi]
657,ascent,"n.上升,上坡路",[ə'sent]
658,ascertain,"v.确定,探知",['æsə'tein]
659,ascetic,"n.禁欲者,修道者adj.修道的,苦己的",[ə'setik]
660,asceticism,"n.禁欲主义,苦行",[ə'setisizm]
661,ascribable,adj.可归于…的,[əs'kraibəbl]
662,ascribe,"v.归因于,归咎于",[əs'kraib]
663,aseptic,n.防腐剂adj.无菌的,[ə'septik]
664,ashamed,"adj.惭愧的,羞耻的",[ə'ʃeimd]
665,ashen,"adj.灰色的,苍白的",['æʃən]
666,asinine,"adj.驴的,像驴的,愚蠢的",['æsinain]
667,askance,adv.斜眼看,[ə'skæns]
668,askew,adj.歪斜的adv.歪斜地,[əs'kju]
669,asocial,"adj.没有社交性的,自我中心主义的自私的",[ei'səuʃəl]
670,asperity,"n.粗暴,严酷,刻薄",[æs'periti]
671,aspersion,"n.洒水,诽谤,中伤",[əs'pəːʒən]
672,asphalt,n.柏油adj.用柏油铺成的vt.以柏油铺,['æsfælt]
673,asphyxiate,v.窒息v.使窒息,[æs'fiksieil]
674,aspirant,"n.怀抱大志者,野心家adj.上进的,有野心的",[əs'pairənt]
675,aspiration,"n.热望,渴望",['æspə'reiʃən]
676,aspire,"v.热望,立志",[əs'paiə]
677,assail,v.攻击,[ə'seil]
678,assassinate,"v.暗杀,行刺",[ə'sæsineit]
679,assassination,n.暗杀,[ə'sæsi'neiʃən]
680,assault,"n.攻击,突袭vt.袭击,突袭vi.动武",[ə'sɔːlt]
681,assay,"n.化验,分析vt.化验,分析vi.被验明成分",[ə'sei]
682,assemblage,"n.集合,集会,装配",[ə'semblidʒ]
683,assemble,"v.集合,装配v.集合",[ə'sembl]
684,assembly,"n.集会,会议,装配",[ə'sembli]
685,assent,n.赞成v.同意,[ə'sent]
686,assert,"v.主张,声明,断言",[ə'səːt]
687,assertion,"n.断言,主张",[ə'səːʃən]
688,assertive,"adj.断定的,过分自信的",[ə'səːtiv]
689,assess,"v.估定,评定",[ə'ses]
690,asset,"n.资产,有用的东西",['æset]
691,assiduous,"adv.勤勉地,恳切地",[ə'sidjuəs]
692,assign,"v.分配,指派v.赋值",[ə'sain]
693,assignment,"n.分配,功课,任务",[ə'sainmənt]
694,assimilate,"v.使同化,比较,比拟vi.被吸收,被同化",[ə'simileit]
695,assimilation,"n.同化,同化作用,消化",[æ'simi'leiʃən]
696,assistance,"n.协助,援助",[ə'sistəns]
697,associate,"n.同伴,伙伴v.联合,联想,交往n.关联",[ə'səuʃieit]
698,association,n.协会,[ə'səusi'eiʃən]
699,assort,"v.分类,配合v.协调,交往",[ə'sɔːt]
700,assortment,"n.分类,配合,各色俱备之物",[ə'sɔːtmənt]
701,assuage,"v.缓和,减轻,镇定",[ə'sweidʒ]
702,assume,"v.假定,承担,摆架子",[ə'sjuːm]
703,assumption,"n.假定,假装,视为当然之事",[ə'sʌmpʃən]
704,assurance,"n.保证,确信,保险",[ə'ʃuərəns]
705,assure,"v.保证,确保,担保",[ə'ʃuə]
706,astern,"adv.在船尾,向船尾",[ə'stəːm]
707,asteroid,"n.小游星,小行星,海盘车adj.星状的",['æstə'rɔid]
708,astigmatism,n.散光,[æs'tigmətizm]
709,astonish,v.使惊讶,[əs'tɔniʃ]
710,astonishment,"n.惊异,惊愕,使人惊异的事物",[əs'tɔniʃmənt]
711,astound,"v.使惊骇,使大吃一惊",[əs'taund]
712,astral,"adj.星的,多星的,星界的",['æstrəl]
713,astringent,"n.收敛剂adj.收敛性的,严酷的,涩的",[ə'strindʒənt]
714,astronomer,n.天文学家,[əs'trɔnəmə]
715,astronomical,"adj.天文学的,天文数字的,庞大的",['æstrə'nɔmikəl]
716,astronomy,n.天文学,[əs'trɔnəmi]
717,astrophysicist,n.天体物理学家,[æstrə'fizisist]
718,astute,"adj.机敏的,狡猾的",[əs'tjuːt]
719,asunder,"adv.分开,分离,成碎片",[ə'sʌndə]
720,asylum,"n.庇护,收容所",[ə'sailəm]
721,asymmetric,"adj.⑴不匀称的,不对称的,不均匀的⑵非对称的",['æsi'metrik]
722,asymmetrical,adj.不均匀的；非对称的,[`æsi'metrikl]
723,atavism,"n.隔代遗传,祖型再现",['ætə'vizəm]
724,atheist,n.无神论者,['eiθiist]
725,atheistic,"adj.无神论的,无神论者的",[eiθi'istik]
726,athlete,"n.运动员,运动选手",['æθliːt]
727,athletic,adj.运动的,[æθ'letik]
728,atlas,"n.地图,地图集",['ætləs]
729,atmosphere,"n.大气,气氛",['ætməsfiə]
730,atmospheric,adj.大气的,['ætməs'ferik]
731,atomic,"adj.原子的,微粒的",[ə'tɔmik]
732,atomization,"n.粉碎成原子,以原子弹粉碎之,吹成为雾",[ætəmə'zeiʃən]
733,atone,"vi.补偿,赎罪,弥补",[ə'təun]
734,atop,adv.在顶上prep.在…的顶上,[ə'tɔp]
735,atrocity,"n.残暴,凶恶,暴行",[ə'trɔsiti]
736,atrophy,"n.萎缩,萎缩症",['ætrəfi]
737,attachment,"n.附着,附属物,爱慕",[ə'tætʃmənt]
738,attainable,"adj.可到达的,可得到的",[ə'teinəbl]
739,attainment,n.达到,[ə'teinmənt]
740,attendance,"n.出席,照料,出席的人数",[ə'tendəns]
741,attendant,"n.随从,跟班,出席者adj.出席的,注意的",[ə'tendənt]
742,attentive,"adj.注意的,留意的",[ə'tentiv]
743,attenuate,"v.变薄,使…薄,变细","[ə'tenjueit,ə'tenjuit]"
744,attest,"vi.证明,作证vt.为…作证",[ə'test]
745,attire,"n.服装,盛装v.穿衣,打扮",[ə'taiə]
746,attitude,"n.态度,看法,姿势",['ætitjuːd]
747,attorney,"n.代理人,律师",[ə'təːni]
748,attract,"v.吸引,诱惑v.有吸引力",[ə'trækt]
749,attractive,"adj.吸引人的,有魅力的",[ə'træktiv]
750,attribute,"n.属性,定语,标志v.归于,属于",['ætribjuːt]
751,attribution,n.归因,[ətri'bjuːʃən]
752,attrition,"n.摩擦,磨损",[ə'triʃən]
753,attune,"v.调音,使合调,使相合",[ə'tjuːn]
754,atypical,adj.非典型的,[æ'tipikl]
755,auctioneer,n.拍卖人v.拍卖,[ɔːkʃə'niə]
756,audacious,"adj.大胆的,无礼的,无耻的",[ɔ'deiʃəs]
757,audacity,"n.大胆,厚颜",[ɔː'dæsiti]
758,audible,adj.听得见的,['ɔːdibl]
759,audit,"n.稽核,查账vt.稽核,旁听vi.查账",['ɔːdit]
760,audition,"n.听,听力,试听",[ɔː'diʃən]
761,auditor,"n.听者,收听者,稽核员",['ɔditə]
762,auditorium,"n.礼堂,会议厅,听众",[ɔːdi'tɔːriəm]
763,auditory,"adj.耳的,听觉的",['ɔːditαːi]
764,auger,"n.螺丝钻,大锥",['ɔːgə]
765,augment,"v.增加,增大n.增加","[ɔːg'ment,'ɔːgmənt]"
766,augur,"n.占兆官,占卜师,相命者v.占卜,预言",['ɔːgə]
767,augury,"n.占兆,占卜,预言",['ɔːgjəri]
768,auntie,"n.伯母,阿姨,姑妈",['αːnti]
769,aura,"n.气味,气氛",['ɔːrə]
770,aural,"adj.耳的,听觉的",['ɔrəl]
771,aureole,"n.光轮,光环",['ɔːriəul]
772,aurora,"n.黎明的女神,北极光",[ɔː'rɔːrə]
773,auroral,"adj.曙光的,玫瑰色的,极光的",[ɔː'rɔːrəl]
774,auspicious,"n.吉兆的,幸运的",[ɔː'spiʃəs]
775,austere,"adj.严峻的,简朴的",[ɔs'tiə]
776,austerity,"n.朴素,节俭,苦行,酸涩,严峻",[ɔ'stεrəti]
777,authentic,"adj.真实的,可靠的,可信的",[ɔː'θentik]
778,authenticate,"vt.证明,证实,鉴定",[ɔː'θentikeit]
779,authenticity,"n.确实性,真实性",[ɔːθen'tisiti]
780,authoritarian,"adj.独裁的,独裁主义的",[ɔː'θɔri'tεəriən]
781,authoritative,"adj.权威的,有权威的,命令式的",[ɔː'θɔritətiv]
782,authority,"n.权威,专家,威信",[ɔː'θɔriti]
783,authorize,"v.授权于,批准,委托代替",['ɔːθəraiz]
784,autobiographical,"adj.自传的,自传体的",['ɔːtəbaiə'gæfikl]
